"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
2021-05-28;0,879448049208496;0,859171593537019;0,899957697327315
2021-05-29;0,899735505505389;0,878789182965586;0,9209250990653
2021-05-30;0,891348615070821;0,870130187056179;0,912819090973188
2021-05-31;0,855080482679913;0,833959254351515;0,87646216530303
2021-06-01;0,870268134110796;0,84855378265455;0,892253003222547
2021-06-02;0,85595669630847;0,833973909415025;0,878221469902281
2021-06-03;0,859252587634475;0,836751317193861;0,882048245136351
2021-06-04;0,862484040490715;0,839440191989478;0,885835570058976
2021-06-05;0,897863230045513;0,873831375707934;0,922216536751734
2021-06-06;0,915849232261745;0,891107312967317;0,940925231002399
2021-06-07;0,913802473652738;0,888706912068326;0,939242580743669
2021-06-08;0,892390838674801;0,867259505737641;0,917876115448393
2021-06-09;0,868877160826246;0,84372131103297;0,894397388063447
2021-06-10;0,860220016821237;0,834748679654023;0,886068813496121
2021-06-11;0,858322851386105;0,832358606673914;0,884680299907422
2021-06-12;0,87121898382118;0,844486621849435;0,898362078921266
2021-06-13;0,85014840359578;0,823178804149138;0,877546645655572
2021-06-14;0,807950574582846;0,781089030554344;0,835259887284928
2021-06-15;0,819230204860186;0,791477545526555;0,847454404359944
2021-06-16;0,82182996033985;0,793229441095991;0,850929921807693
2021-06-17;0,827108226411439;0,797582253168161;0,85716333100474
2021-06-18;0,822119306876009;0,791850640838895;0,852947751915125
2021-06-19;0,805919594726547;0,775112774245055;0,837318356138744
2021-06-20;0,791840623389071;0,760409737331678;0,823899100750998
2021-06-21;0,753427139503409;0,721803889227313;0,785718855067118
2021-06-22;0,745530073224751;0,712943882336499;0,778834215495998
2021-06-23;0,755477621554651;0,72135809851415;0,79037446659362
2021-06-24;0,779216386558916;0,743132010350774;0,816144199067577
2021-06-25;0,797264372738262;0,75933466343423;0,836105486413628
2021-06-26;0,837547943588749;0,797279377321955;0,878794624313254
2021-06-27;0,850589268435156;0,808766407096085;0,893451614609181
2021-06-28;0,843781037550412;0,801049589016288;0,887607212555838
2021-06-29;0,849415337271554;0,805498478592781;0,894481460101599
2021-06-30;0,861966513766498;0,816660110021817;0,908478782730893
